0 31 9060 0
0 31 9082 0
0 31 9083 0
0 31 9104 0
0 31 9105 0
0 31 9106 0
0 31 9107 0
0 31 9127 0
0 31 9128 0
0 31 9129 0
0 31 9149 0
0 31 9150 0
0 31 9151 0
0 31 9173 0
0 31 9174 0
0 31 9175 0
0 31 9195 0
0 31 9196 0
0 31 9197 0
0 31 9218 0
0 31 9219 0
0 31 9220 0
0 31 8955 0
0 31 8975 0
0 31 8995 0
0 31 9016 0
0 31 9017 0
0 31 9037 0
0 31 9038 0
0 31 9058 0
0 31 9059 0
0 31 9080 0
0 31 9081 0
0 31 9102 0
0 31 9103 0
0 31 9124 0
0 31 9125 0
0 31 9126 0
0 31 9146 0
0 31 9147 0
0 31 9148 0
0 31 9171 0
0 31 9172 0
0 31 9194 0
0 31 5415 0
0 31 5416 0
0 31 5417 0
0 31 5418 0
0 31 5419 0
0 31 5420 0
0 31 5443 0
0 31 5444 0
0 31 5445 0
0 31 5446 0
0 31 5447 0
0 31 5472 0
0 31 5473 0
0 31 5474 0
0 31 5475 0
0 31 5499 0
0 31 5500 0
0 31 5501 0
0 31 5527 0
0 31 5528 0
0 31 5554 0
0 31 5555 0
0 31 5582 0
0 31 5439 0
0 31 5467 0
0 31 5468 0
0 31 5494 0
0 31 5495 0
0 31 5521 0
0 31 5522 0
0 31 5523 0
0 31 5548 0
0 31 5549 0
0 31 5550 0
0 31 5576 0
0 31 5577 0
0 31 5578 0
0 31 5602 0
0 31 5603 0
0 31 5604 0
0 31 5625 0
0 31 5626 0
0 31 5627 0
0 31 5628 0
0 31 5648 0
0 31 5649 0
0 31 5650 0
0 31 5651 0
0 31 5673 0
0 31 5412 0
0 31 5413 0
0 31 5414 0
0 31 5440 0
0 31 5441 0
0 31 5442 0
0 31 5469 0
0 31 5470 0
0 31 5471 0
0 31 5496 0
0 31 5497 0
0 31 5498 0
0 31 5524 0
0 31 5525 0
0 31 5526 0
0 31 5551 0
0 31 5552 0
0 31 5553 0
0 31 5579 0
0 31 5580 0
0 31 5581 0
0 31 5605 0
0 31 5606 0
0 31 5629 0
